DATE,y_true,mu,sigma,lo50,hi50,lo90,hi90
1960-09-20,17.8,15.616079,2.3513966,14.0300865,17.202072,11.748377,19.483782
1960-09-21,17.8,17.469202,2.7676275,15.602466,19.335938,12.916861,22.021544
1960-09-22,18.3,17.700708,2.8584275,15.772728,19.628689,12.999014,22.402403
1960-09-23,17.8,17.224245,2.6361592,15.446182,19.002308,12.888149,21.56034
1960-09-24,17.2,18.09988,2.7778351,16.22626,19.973501,13.530748,22.669012
1960-09-25,16.1,17.914003,2.8394752,15.998806,19.8292,13.243483,22.584524
1960-09-26,14.4,17.159304,2.8191226,15.257834,19.060772,12.52226,21.796349
1960-09-27,15.0,16.4562,2.6148226,14.692529,18.219872,12.155199,20.7572
1960-09-28,15.0,15.248021,2.4954634,13.564857,16.931185,11.143349,19.352694
1960-09-29,16.1,15.378371,2.432164,13.737902,17.01884,11.377817,19.378925
1960-09-30,18.9,15.697627,2.4660232,14.03432,17.360935,11.64138,19.753874
1960-10-01,18.3,15.820914,2.5535796,14.098551,17.543278,11.620649,20.02118
1960-10-02,17.8,16.699837,2.7021105,14.877291,18.522383,12.25526,21.144413
1960-10-03,17.8,16.34064,2.6279247,14.5681305,18.113148,12.018087,20.66319
1960-10-04,16.7,16.390467,2.710506,14.562258,18.218676,11.932081,20.848852
1960-10-05,15.6,16.788452,2.7426543,14.9385605,18.638344,12.277187,21.299717
1960-10-06,14.4,15.782994,2.6339345,14.006433,17.559555,11.450558,20.11543
1960-10-07,12.8,15.598745,2.56311,13.869954,17.327538,11.382805,19.814686
1960-10-08,11.1,15.17114,2.4089022,13.54636,16.79592,11.208848,19.13343
1960-10-09,11.7,15.569985,2.5419912,13.855438,17.284533,11.3887825,19.751188
1960-10-10,11.7,14.330562,2.6703086,12.529466,16.131657,9.938295,18.722828
1960-10-11,11.7,14.230707,2.7353272,12.385757,16.075657,9.731495,18.72992
1960-10-12,11.1,13.696902,2.5347517,11.987238,15.406567,9.527607,17.866198
1960-10-13,12.8,13.137054,2.4718733,11.469801,14.804308,9.071184,17.202925
1960-10-14,12.8,12.467696,2.479121,10.795554,14.139838,8.389905,16.545486
1960-10-15,12.8,13.60126,2.5758553,11.863873,15.338648,9.364355,17.838165
1960-10-16,14.4,12.993831,2.3721917,11.393812,14.593849,9.091923,16.895739
1960-10-17,14.4,12.967047,2.4259756,11.330751,14.603342,8.976672,16.95742
1960-10-18,11.7,13.874264,2.5394433,12.161435,15.587092,9.697251,18.051277
1960-10-19,11.7,13.734288,2.5536146,12.011902,15.456675,9.533966,17.93461
1960-10-20,12.8,12.24085,2.1807308,10.76997,13.711731,8.653868,15.827833
1960-10-21,13.9,12.736066,2.1411479,11.291883,14.180248,9.214191,16.25794
1960-10-22,14.4,13.695874,2.461179,12.035834,15.355914,9.647594,17.744154
1960-10-23,15.6,13.600188,2.3748062,11.998405,15.201971,9.693979,17.506397
1960-10-24,13.3,13.847239,2.450641,12.194306,15.500171,9.816294,17.878183
1960-10-25,13.9,14.187892,2.4944854,12.505387,15.870397,10.084829,18.290955
1960-10-26,15.0,13.623499,2.5225637,11.922055,15.324943,9.474251,17.772747
1960-10-27,10.6,14.565468,2.6548755,12.774781,16.356153,10.198586,18.93235
1960-10-28,12.2,14.3218155,2.7457361,12.469845,16.173786,9.805481,18.83815
1960-10-29,15.0,12.36269,2.454611,10.70708,14.0183,8.325214,16.400166
1960-10-30,16.1,12.590398,2.47392,10.921764,14.259031,8.521162,16.659634
1960-10-31,12.2,14.143817,2.602044,12.388765,15.898869,9.863835,18.423798
1960-11-01,11.7,14.04816,2.7914424,12.16536,15.930959,9.456646,18.639673
1960-11-02,11.1,12.222884,2.2540421,10.702556,13.743213,8.515315,15.930453
1960-11-03,11.1,12.260739,2.2870088,10.718176,13.803303,8.498945,16.022533
1960-11-04,5.6,11.541592,2.4079442,9.917458,13.165726,7.580876,15.502308
1960-11-05,8.3,11.793424,2.4389763,10.148359,13.438488,7.781665,15.805182
1960-11-06,9.4,8.438303,2.550589,6.7179565,10.158649,4.2429576,12.633648
1960-11-07,8.3,9.19798,2.5852437,7.45426,10.9417,4.9456325,13.450327
1960-11-08,11.7,9.506285,2.657559,7.7137885,11.29878,5.1349893,13.877581
1960-11-09,11.1,8.8321,2.6700368,7.0311875,10.633013,4.4402804,13.223919
1960-11-10,10.0,10.224251,2.4913285,8.543876,11.904626,6.12638,14.322122
1960-11-11,11.1,10.194161,2.5315864,8.486632,11.9016905,6.030072,14.358251
1960-11-12,11.7,9.648813,2.3220234,8.082632,11.214994,5.829425,13.468202
1960-11-13,10.6,9.992614,2.272086,8.460115,11.525112,6.2553654,13.729862
1960-11-14,10.0,10.5514555,2.3187754,8.987465,12.115446,6.7374096,14.365501
1960-11-15,8.3,9.886257,2.2129605,8.393638,11.378877,6.246261,13.526253
1960-11-16,8.3,9.744321,2.222877,8.245013,11.2436285,6.0880136,13.400628
1960-11-17,11.1,8.637409,2.5643647,6.9077716,10.367046,4.419405,12.855413
1960-11-18,11.7,9.093775,2.350708,7.5082464,10.679303,5.2272043,12.960345
1960-11-19,11.7,10.159033,2.6375492,8.3800335,11.938032,5.8206506,14.497416
1960-11-20,11.1,10.408102,2.66766,8.608793,12.207411,6.0201917,14.796013
1960-11-21,11.1,10.55262,2.839356,8.637504,12.467736,5.882295,15.222944
1960-11-22,12.2,10.50438,2.6403697,8.723478,12.285282,6.161359,14.847402
1960-11-23,12.8,10.354114,2.5906205,8.606767,12.10146,6.092922,14.615305
1960-11-24,11.7,10.768397,2.7155423,8.936792,12.600002,6.301728,15.235067
1960-11-25,10.0,10.65668,2.4593375,8.997882,12.315478,6.61143,14.70193
1960-11-26,11.1,10.49867,2.4009054,8.879284,12.118055,6.549532,14.447807
1960-11-28,12.2,9.740944,2.4766157,8.070492,11.411396,5.6672735,13.814614
1960-11-29,11.7,10.964014,2.7481635,9.110406,12.817622,6.4436874,15.484341
1960-11-30,11.1,10.500254,2.7950225,8.61504,12.385468,5.902851,15.097656
1960-12-01,12.2,10.643927,2.7468379,8.791213,12.49664,6.1257806,15.162073
1960-12-02,12.2,10.138174,2.55367,8.41575,11.860599,5.937761,14.338587
1960-12-03,5.6,10.604873,2.8524132,8.680949,12.528796,5.9130707,15.296675
1960-12-05,5.0,10.657541,2.625102,8.886937,12.428145,6.339633,14.97545
1960-12-06,3.3,7.1980915,2.783601,5.3205814,9.075602,2.6194754,11.776708
1960-12-07,3.9,6.741623,2.5566628,5.01718,8.466065,2.5362868,10.946959
1960-12-08,4.4,5.6649995,2.8820539,3.7210836,7.6089153,0.92444277,10.405556
1960-12-09,3.3,5.3334184,3.0250068,3.2930822,7.3737545,0.35772514,10.309112
1960-12-10,3.9,5.6044383,2.8932354,3.6529808,7.555896,0.8454895,10.363387
1960-12-11,2.8,4.535072,2.9263816,2.5612574,6.5088863,-0.27839756,9.348541
1960-12-12,3.9,4.6689687,2.9588935,2.6732254,6.664712,-0.19797802,9.535915
1960-12-13,4.4,3.5743873,3.3053246,1.3449798,5.803795,-1.8623874,9.011162
1960-12-14,5.0,4.3786182,3.1518672,2.2527163,6.5045204,-0.8057418,9.562979
1960-12-15,6.1,4.804604,2.9631855,2.805966,6.803242,-0.06940222,9.67861
1960-12-16,6.7,5.6570983,2.9048162,3.6978297,7.616367,0.8791008,10.435096
1960-12-17,6.1,6.028565,3.044767,3.974901,8.082229,1.020369,11.03676
1960-12-19,5.6,6.716389,3.125583,4.6082153,8.824563,1.575263,11.857515
1960-12-20,7.8,6.202297,2.802451,4.3120728,8.092522,1.5926757,10.811918
1960-12-21,8.3,5.8309474,2.614342,4.0676007,7.594294,1.5307374,10.131157
1960-12-22,10.0,7.2525096,2.8072484,5.3590493,9.145969,2.634997,11.870022
1960-12-23,9.4,7.4064393,2.7697523,5.53827,9.274609,2.8506021,11.962276
1960-12-24,7.8,8.376995,2.7189236,6.543109,10.210881,3.9047637,12.849226
1960-12-25,5.6,8.316106,2.6742456,6.512355,10.119857,3.9173632,12.7148485
1960-12-26,6.1,7.3960857,2.6168702,5.631034,9.161138,3.0917172,11.700455
1960-12-27,7.2,6.7734523,2.7250876,4.9354086,8.611496,2.291082,11.255823
1960-12-28,9.4,6.4065285,2.8422523,4.4894586,8.323599,1.7314396,11.081617
1960-12-29,7.2,6.905173,2.6668375,5.1064186,8.703927,2.5186157,11.29173
1960-12-30,6.7,8.266367,2.6951678,6.448504,10.08423,3.8332105,12.699524
1960-12-31,6.1,7.305353,2.7405882,5.456855,9.1538515,2.7974868,11.813219
1961-01-01,5.0,6.959179,2.8394732,5.0439835,8.874374,2.288661,11.629697
1961-01-02,5.0,6.60931,2.6399975,4.828659,8.389961,2.266901,10.951719
1961-01-03,6.7,6.2017293,2.4342017,4.559885,7.8435736,2.197824,10.205635
1961-01-04,6.1,5.3261614,2.805404,3.4339452,7.2183776,0.7116828,9.9406395
1961-01-05,4.4,6.5581455,2.7568648,4.6986685,8.417623,2.0235066,11.092785
1961-01-06,7.2,5.902441,2.7887995,4.0214243,7.7834578,1.3152742,10.489608
1961-01-07,7.2,5.6077576,2.8258278,3.7017655,7.5137496,0.9596844,10.255831
1961-01-08,6.7,6.731238,2.6824975,4.921921,8.540555,2.318922,11.143554
1961-01-09,3.9,7.1034026,2.7618365,5.240572,8.966233,2.560586,11.646219
1961-01-10,7.8,6.4643116,2.6336453,4.687945,8.240679,2.1323504,10.796272
1961-01-11,9.4,5.241285,2.6360612,3.4632888,7.019281,0.9053502,9.577219
1961-01-12,5.0,6.6893578,2.9128137,4.7246947,8.65402,1.8982058,11.48051
1961-01-13,5.6,8.025067,2.9424288,6.040429,10.009706,3.1852026,12.864932
1961-01-14,2.8,5.644162,2.7207696,3.809031,7.4792933,1.1688943,10.119431
1961-01-15,5.0,5.7701206,2.6570535,3.9779654,7.562276,1.3996568,10.140585
1961-01-16,7.8,3.4424665,2.8179896,1.5417614,5.3431716,-1.192714,8.077647
1961-01-17,6.7,4.75891,3.0222564,2.7204292,6.797391,-0.2122593,9.73008
1961-01-18,7.2,6.804604,2.8662763,4.8713303,8.737878,2.0899992,11.519209
1961-01-19,8.9,5.8975835,2.7772713,4.0243425,7.7708244,1.3293791,10.465788
1961-01-20,6.7,6.952375,2.6793158,5.145204,8.759546,2.5452929,11.359457
1961-01-21,4.4,8.02647,2.7716062,6.15705,9.89589,3.4675837,12.585357
1961-01-22,3.3,6.236077,2.7442665,4.3850975,8.087056,1.7221603,10.749993
1961-01-23,5.0,4.9088616,2.755169,3.0505285,6.7671947,0.37701225,9.440711
1961-01-25,6.7,4.438984,2.8553543,2.5130768,6.364891,-0.2576561,9.135624
1961-01-26,10.0,5.016558,3.00539,2.9894536,7.043663,0.07313156,9.959985
1961-01-27,11.1,6.1018825,3.1100132,4.0042105,8.199554,0.9863658,11.2174
1961-01-28,9.4,8.438843,2.666013,6.640644,10.237041,4.053642,12.824043
1961-01-29,9.4,8.887219,2.5632703,7.15832,10.616119,4.671015,13.103424
1961-01-30,7.2,8.524892,2.3571286,6.935033,10.114751,4.6477604,12.402023
1961-01-31,7.8,8.809397,2.75556,6.9508,10.667994,4.276904,13.341889
1961-02-01,8.9,7.5722175,2.7152758,5.740792,9.403643,3.1059866,12.038448
1961-02-02,8.3,8.078656,2.7816422,6.202467,9.954845,3.503262,12.654051
1961-02-03,11.7,8.893303,2.5154161,7.1966805,10.589926,4.7558117,13.030794
1961-02-04,9.4,8.46948,2.5740497,6.7333097,10.205649,4.2355447,12.703415
1961-02-05,10.0,10.137274,2.7888381,8.256231,12.018316,5.550043,14.724504
1961-02-06,11.1,8.616255,2.5414796,6.902053,10.330457,4.435893,12.796617
1961-02-07,11.7,9.267835,2.6004272,7.513873,11.021796,4.990513,13.5451565
1961-02-08,10.0,9.90614,2.6720998,8.103836,11.708445,5.510927,14.301353
1961-02-09,10.6,10.20101,2.6401935,8.420226,11.981793,5.8582783,14.543741
1961-02-10,11.1,9.402328,2.5905187,7.6550493,11.149606,5.1413035,13.663351
1961-02-11,10.6,9.763611,2.6648557,7.966193,11.5610285,5.3803134,14.146908
1961-02-12,16.1,10.66435,2.7999046,8.775843,12.552856,6.0589166,15.269783
1961-02-13,8.9,10.563219,2.802096,8.673234,12.453204,5.9541817,15.172256
1961-02-14,8.3,13.041129,3.1952949,10.885936,15.196322,7.785337,18.29692
1961-02-15,8.9,8.8378105,2.699301,7.0171595,10.658462,4.3978558,13.277765
1961-02-16,11.7,8.868437,2.744523,7.0172844,10.719589,4.3540983,13.382775
1961-02-17,10.6,8.889526,2.6741424,7.085845,10.693208,4.490954,13.288099
1961-02-18,11.1,10.670484,2.9400609,8.687443,12.653524,5.834514,15.506453
1961-02-19,7.2,10.046868,2.8037846,8.155745,11.937992,5.4350533,14.658684
1961-02-20,7.2,10.542589,2.812433,8.645632,12.439547,5.9165487,15.16863
1961-02-21,8.3,7.7710724,2.6272173,5.9990416,9.543103,3.4496846,12.092461
1961-02-22,10.6,8.052551,2.7458038,6.200535,9.904568,3.536106,12.568996
1961-02-23,10.6,8.865689,2.7795296,6.990925,10.740454,4.2937703,13.437609
1961-02-24,12.8,10.198924,2.640212,8.418128,11.97972,5.8561616,14.541687
1961-02-25,8.9,10.198246,2.4753609,8.528641,11.867851,6.12664,14.269852
1961-02-26,10.0,10.855365,2.4666739,9.191619,12.519111,6.7980475,14.912682
1961-02-27,11.7,9.413262,2.5490518,7.693953,11.132571,5.2204456,13.606079
1961-02-28,12.8,10.616035,2.561342,8.888436,12.343635,6.4030027,14.829068
1961-03-01,13.3,10.921557,2.8249686,9.016145,12.82697,6.2748976,15.568217
1961-03-02,15.6,11.384512,2.852836,9.460303,13.308721,6.6920147,16.07701
1961-03-03,16.7,12.38957,2.937017,10.408583,14.370558,7.558607,17.220533
1961-03-04,16.7,13.4784355,3.2299137,11.299892,15.656979,8.165701,18.79117
1961-03-05,13.3,13.968795,3.4591403,11.63564,16.301949,8.279016,19.658573
1961-03-06,15.0,14.370111,3.4729965,12.027611,16.712612,8.657541,20.082682
1961-03-07,13.3,12.699633,3.1927042,10.546186,14.853079,7.4481015,17.951164
1961-03-08,13.3,13.59239,3.3318176,11.345114,15.839666,8.112038,19.072742
1961-03-09,15.0,12.441773,3.0562656,10.380354,14.503193,7.414664,17.468884
1961-03-10,12.8,12.643341,2.9995964,10.620144,14.666538,7.709444,17.577238
1961-03-11,14.4,13.772846,3.3043983,11.544064,16.001629,8.337595,19.208097
1961-03-12,19.4,12.831557,3.0296369,10.788098,14.875016,7.848248,17.814867
1961-03-13,21.1,13.888339,3.1854215,11.739805,16.036873,8.648787,19.127892
1961-03-14,21.1,15.903156,3.8374875,13.31481,18.491503,9.591051,22.215261
1961-03-15,18.9,16.709766,4.108672,13.938509,19.481024,9.951603,23.46793
1961-03-16,10.0,16.764334,4.1749897,13.948346,19.580322,9.897087,23.63158
1961-03-17,7.8,16.203318,4.0772305,13.453268,18.953367,9.49687,22.909765
1961-03-18,8.9,11.713268,3.1754854,9.571436,13.855101,6.49006,16.936478
1961-03-19,8.9,10.1728,2.9812503,8.161978,12.183622,5.2690797,15.076521
1961-03-20,8.9,10.6487255,2.9743407,8.642563,12.654888,5.7563705,15.54108
1961-03-21,12.8,10.701712,3.0013068,8.677361,12.726063,5.7650013,15.638422
1961-03-22,15.0,10.983601,2.9351125,9.003898,12.963304,6.1557703,15.811431
1961-03-23,15.0,12.911573,3.189679,10.760168,15.062979,7.6650186,18.158129
1961-03-24,14.4,14.049992,3.4957478,11.692145,16.407837,8.299998,19.799984
1961-03-25,10.6,13.798816,3.4249005,11.488755,16.108875,8.165356,19.432276
1961-03-26,12.8,13.662126,3.4705102,11.321302,16.002949,7.9536443,19.370607
1961-03-27,12.8,12.162359,3.1018302,10.070207,14.254512,7.0603027,17.264416
1961-03-28,15.6,13.267209,3.306812,11.0367985,15.49762,7.827987,18.70643
1961-03-29,15.0,13.1663685,3.2301736,10.98765,15.345087,7.8532057,18.47953
1961-03-30,16.1,14.670737,3.4924433,12.31512,17.026354,8.92618,20.415295
1961-03-31,12.2,14.539333,3.378175,12.260789,16.817879,8.98273,20.095936
1961-04-01,11.7,14.939854,3.4702,12.599239,17.280468,9.231882,20.647825
1961-04-02,12.2,12.934417,3.1214325,10.829042,15.039791,7.800117,18.068716
1961-04-03,16.7,13.299175,2.9767652,11.291378,15.3069725,8.402832,18.195518
1961-04-04,18.3,13.129535,2.8841774,11.184187,15.0748825,8.385485,17.873585
1961-04-05,12.8,15.267806,3.3826404,12.98625,17.549362,9.703857,20.831755
1961-04-06,11.1,15.833212,3.6853123,13.3475065,18.318916,9.771413,21.895012
1961-04-07,15.0,13.137587,2.9356751,11.157504,15.117669,8.30883,17.966343
1961-04-08,15.0,13.148862,2.9461412,11.16172,15.1360035,8.302891,17.994833
1961-04-09,16.1,15.073264,3.4238045,12.763943,17.382586,9.4416065,20.704922
1961-04-10,14.1,14.80695,3.4020295,12.512316,17.101583,9.211109,20.40279
1961-04-11,16.7,15.101747,3.276372,12.891868,17.311626,9.712595,20.490898
1961-04-12,16.1,14.386818,3.1466467,12.264437,16.5092,9.211044,19.562592
1961-04-13,17.8,15.374752,3.3429892,13.11994,17.629564,9.876024,20.87348
1961-04-14,15.0,15.663109,3.555463,13.264986,18.061232,9.814893,21.511326
1961-04-15,16.1,16.696201,3.646478,14.23669,19.155714,10.698278,22.694124
1961-04-16,17.8,15.099848,3.2764227,12.889935,17.309761,9.710612,20.489082
1961-04-17,18.3,15.633492,3.4021819,13.338756,17.92823,10.037401,21.229584
1961-04-18,14.4,16.932491,3.8366437,14.344714,19.520267,10.621775,23.243208
1961-04-19,18.3,17.12764,3.8338966,14.541716,19.713564,10.821442,23.433838
1961-04-20,13.3,14.8649,3.1507335,12.739762,16.990036,9.6824045,20.047394
1961-04-21,14.4,16.751617,3.387044,14.467091,19.036144,11.180426,22.32281
1961-04-22,15.6,14.529644,3.0964868,12.441095,16.618193,9.436377,19.622911
1961-04-23,15.0,14.583753,2.920086,12.614184,16.55332,9.780639,19.386868
1961-04-24,16.1,15.634767,3.2161748,13.465489,17.804043,10.344629,20.924904
1961-04-25,15.0,15.326988,3.224023,13.152418,17.501558,10.023943,20.630033
1961-04-26,15.0,15.443189,3.1677053,13.306604,17.579773,10.232777,20.6536
1961-04-27,13.3,15.320721,3.1431642,13.200688,17.440752,10.150676,20.490765
1961-04-28,15.6,15.639365,3.2444117,13.451043,17.827688,10.302783,20.975948
1961-04-29,13.3,15.09126,3.2170491,12.921393,17.261127,9.799685,20.382835
1961-04-30,15.6,16.344673,3.414003,14.041964,18.647383,10.729138,21.960209
1961-05-01,15.6,15.174848,3.1906004,13.02282,17.326874,9.926777,20.422918
1961-05-02,16.1,16.526764,3.4356089,14.209481,18.844048,10.87569,22.177837
1961-05-03,16.7,16.688122,3.4330432,14.372569,19.003674,11.041268,22.334976
1961-05-04,15.0,16.920769,3.526363,14.542273,19.299265,11.120419,22.721119
1961-05-05,16.7,17.351128,3.4191966,15.044914,19.657341,11.72705,22.975204
1961-05-06,15.0,16.431799,3.3432622,14.176803,18.686794,10.932622,21.930977
1961-05-07,15.0,17.184841,3.5244462,14.807638,19.562044,11.387643,22.98204
1961-05-08,16.1,16.443954,3.3880386,14.158757,18.729153,10.871127,22.01678
1961-05-09,20.0,16.222834,3.2501721,14.030626,18.415041,10.876776,21.568892
1961-05-10,25.0,16.964483,3.3949254,14.674641,19.254326,11.380328,22.548637
1961-05-11,24.4,19.668991,3.9610028,16.997335,22.340647,13.153721,26.184261
1961-05-12,18.9,21.656757,4.8346944,18.395805,24.91771,13.704393,29.609121
1961-05-13,13.9,21.466013,4.801453,18.227482,24.704544,13.568325,29.3637
1961-05-14,16.1,18.38183,3.970232,15.703949,21.059711,11.851379,24.912281
1961-05-15,16.7,16.17441,3.3104038,13.941576,18.407244,10.72928,21.61954
1961-05-16,17.2,17.500927,3.5837545,15.083721,19.918133,11.606175,23.39568
1961-05-17,15.0,18.030098,3.628206,15.582911,20.477285,12.06223,23.997967
1961-05-18,15.0,18.409431,3.4696288,16.069202,20.74966,12.7024,24.116463
1961-05-19,13.9,17.339022,3.3755789,15.062228,19.615814,11.786689,22.891354
1961-05-20,18.3,17.25697,3.3621418,14.989239,19.5247,11.726738,22.7872
1961-05-21,16.7,16.871798,3.2975748,14.647617,19.095978,11.447769,22.295826
1961-05-22,18.3,19.339958,3.9506257,16.675303,22.004614,12.841757,25.83816
1961-05-23,19.4,18.44111,3.7557602,15.907888,20.974333,12.263435,24.618786
1961-05-24,14.4,18.98087,3.743797,16.455717,21.506021,12.822871,25.138866
1961-05-25,12.2,20.21338,4.1549163,17.410933,23.01583,13.379152,27.04761
1961-05-26,13.9,17.659607,3.3937385,15.370565,19.948648,12.077404,23.24181
1961-05-27,15.0,16.528532,3.1352975,14.413806,18.643257,11.371427,21.685638
1961-05-28,16.7,17.48838,3.3173933,15.250833,19.725927,12.031754,22.945007
1961-05-29,17.2,18.083742,3.5025516,15.721307,20.446177,12.322557,23.844927
1961-05-30,13.9,18.73066,3.7007515,16.23454,21.226778,12.643465,24.817854
1961-05-31,18.3,18.943907,3.645608,16.484982,21.402832,12.947415,24.9404
1961-06-01,21.7,16.981623,3.2353344,14.799423,19.163822,11.659971,22.303274
1961-06-02,21.1,19.282232,3.662532,16.811892,21.752573,13.257903,25.30656
1961-06-03,23.3,21.352943,4.2493024,18.486832,24.219055,14.363462,28.342424
1961-06-04,22.2,20.94289,4.152224,18.142258,23.743523,14.11309,27.77269
1961-06-05,20.6,22.146421,4.4838924,19.122082,25.170761,14.771074,29.521769
1961-06-06,17.8,21.645664,4.2353206,18.788984,24.502344,14.679182,28.612146
1961-06-07,18.3,20.76997,4.005442,18.06834,23.4716,14.181604,27.358335
1961-06-08,17.2,19.325201,3.4139397,17.022533,21.627869,13.70977,24.940632
1961-06-09,18.9,19.943113,3.5185385,17.569895,22.316332,14.155632,25.730595
1961-06-10,16.1,19.814783,3.5366833,17.429327,22.20024,13.9974575,25.632109
1961-06-11,17.8,20.525602,3.742438,18.001366,23.049839,14.36984,26.681366
1961-06-12,20.0,18.895142,3.309046,16.663223,21.12706,13.452246,24.338037
1961-06-13,22.8,19.796738,3.3716292,17.522608,22.070868,14.250901,25.342575
1961-06-14,22.2,21.124722,3.883831,18.505117,23.744326,14.736388,27.513054
1961-06-15,18.9,21.957535,3.9971051,19.261528,24.653542,15.382882,28.532188
1961-06-16,22.2,21.696915,4.0799036,18.94506,24.448769,14.986071,28.407759
1961-06-17,20.6,20.483109,3.6237323,18.038939,22.927279,14.522599,26.443619
1961-06-18,21.7,22.265669,3.9891922,19.574999,24.956339,15.704031,28.827307
1961-06-19,21.7,22.15033,3.7283695,19.635582,24.665077,16.017708,28.282951
1961-06-20,22.2,22.527378,4.0081096,19.82395,25.230806,15.934625,29.120132
1961-06-21,26.1,22.201757,3.9697497,19.524202,24.879313,15.6721,28.731415
1961-06-22,27.8,22.15497,4.020917,19.442904,24.867037,15.541151,28.76879
1961-06-23,27.8,24.745092,4.6076846,21.637257,27.852928,17.166126,32.32406
1961-06-24,21.1,25.720325,4.928436,22.396147,29.044504,17.61377,33.82688
1961-06-25,18.9,25.15938,4.819556,21.908638,28.410122,17.231915,33.086845
1961-06-26,22.8,21.481806,3.7130613,18.977385,23.986227,15.374363,27.589249
1961-06-27,26.1,20.971033,3.4493635,18.644472,23.297594,15.297335,26.644732
1961-06-28,30.0,23.502747,4.1366878,20.712593,26.2929,16.698502,30.306992
1961-06-29,33.3,25.204077,4.5216675,22.154259,28.253895,17.766596,32.641556
1961-06-30,23.9,26.617405,5.0168877,23.233566,30.001244,18.36536,34.86945
1961-07-01,21.1,28.901264,5.5370226,25.1666,32.63593,19.793673,38.008858
1961-07-02,18.3,23.22313,4.1432056,20.42858,26.01768,16.408163,30.038095
1961-07-03,20.6,22.436157,3.747935,19.908215,24.9641,16.271353,28.600962
1961-07-04,23.3,21.756252,3.5349977,19.371933,24.140572,15.941698,27.570807
1961-07-05,24.4,22.48908,3.8002121,19.925877,25.052284,16.238289,28.739872
1961-07-06,21.1,24.300318,4.1682544,21.488873,27.111763,17.444149,31.156487
1961-07-07,23.9,24.952925,4.3252177,22.03561,27.87024,17.838575,32.067276
1961-07-08,24.4,22.46033,3.688614,19.972397,24.948261,16.393099,28.52756
1961-07-09,24.4,23.857727,4.0529423,21.12406,26.591394,17.19123,30.524223
1961-07-10,20.0,23.786533,4.0378747,21.063028,26.510038,17.144821,30.428246
1961-07-11,18.3,24.173288,4.1921873,21.345701,27.000875,17.277754,31.068823
1961-07-12,17.8,22.24449,3.4787903,19.89808,24.590899,16.522388,27.96659
1961-07-13,17.8,21.290054,3.2448294,19.10145,23.478659,15.9527855,26.627323
1961-07-14,15.6,21.261253,3.3942237,18.971884,23.550623,15.678252,26.844254
1961-07-15,18.9,20.745111,3.1704867,18.606651,22.883572,15.530125,25.960098
1961-07-16,20.0,19.18694,2.90025,17.230751,21.143127,14.416452,23.957426
1961-07-17,20.6,20.701765,3.2553685,18.506052,22.897478,15.34716,26.05637
1961-07-18,22.2,21.414925,3.3862243,19.13095,23.698898,15.845081,26.984768
1961-07-19,22.2,22.342657,3.5824978,19.9263,24.759014,16.449972,28.235342
1961-07-20,19.4,22.737408,3.818003,20.162205,25.31261,16.457352,29.017464
1961-07-21,20.6,22.20481,3.5916557,19.782274,24.627344,16.297062,28.112556
1961-07-22,22.8,21.804115,3.4488952,19.47787,24.13036,16.131187,27.477043
1961-07-23,25.0,22.335701,3.5222816,19.959957,24.711445,16.542063,28.12934
1961-07-24,25.0,23.382624,3.8305209,20.798977,25.96627,17.081978,29.68327
1961-07-25,20.0,24.024904,3.9529989,21.358646,26.691162,17.5228,30.527008
1961-07-26,19.4,23.591387,4.0352993,20.86962,26.313154,16.95391,30.228863
1961-07-27,17.8,21.611801,3.4086728,19.312687,23.910915,16.005033,27.218569
1961-07-28,22.8,21.461016,3.3191006,19.222317,23.699715,16.001581,26.92045
1961-07-29,23.9,20.483162,3.2351818,18.301065,22.665258,15.161761,25.804562
1961-07-30,21.7,23.122297,3.710073,20.619892,25.624702,17.019772,29.224823
1961-07-31,20.6,23.56574,3.8672082,20.957348,26.174133,17.20475,29.926731
1961-08-01,20.0,22.277336,3.6311238,19.82818,24.726492,16.304668,28.250004
1961-08-02,22.8,21.239424,3.2257345,19.0637,23.415148,15.933563,26.545284
1961-08-03,20.6,21.562567,3.2859256,19.346243,23.77889,16.1577,26.967434
1961-08-04,21.7,22.623842,3.6259289,20.17819,25.069494,16.65972,28.587965
1961-08-05,20.6,21.27402,3.293311,19.052715,23.495323,15.857004,26.691034
1961-08-06,20.0,22.57925,3.4574473,20.247238,24.911263,16.892256,28.266245
1961-08-07,21.1,21.923033,3.3335698,19.674574,24.171492,16.439798,27.406267
1961-08-08,18.9,21.81229,3.2999213,19.586527,24.038054,16.384403,27.240177
1961-08-09,17.8,21.692528,3.2950354,19.47006,23.914995,16.272676,27.11238
1961-08-10,20.0,20.356915,3.0279527,18.31459,22.399239,15.376375,25.337454
1961-08-11,20.6,19.757421,2.926253,17.783693,21.73115,14.944164,24.570679
1961-08-12,17.2,21.249334,3.2838032,19.034443,23.464226,15.8479595,26.65071
1961-08-13,19.4,21.125216,3.1370535,19.009306,23.241125,15.965221,26.28521
1961-08-14,16.7,19.481272,2.7609487,17.61904,21.343504,14.939916,24.022629
1961-08-15,20.6,20.67885,3.1106484,18.58075,22.77695,15.562288,25.795412
1961-08-16,20.0,19.11567,2.6995618,17.294842,20.936497,14.675285,23.556053
1961-08-17,20.0,21.3674,3.3236232,19.125648,23.60915,15.900526,26.834272
1961-08-18,21.7,20.90747,3.2608926,18.708033,23.106909,15.543779,26.271162
