DATE,y_true,mu,sigma,lo50,hi50,lo90,hi90
1962-01-12,6.3,7.7029567,2.9591928,5.7070117,9.698902,2.835518,12.570395
1962-01-13,9.4,7.531575,3.2125924,5.3647146,9.698436,2.2473311,12.815819
1962-01-14,8.6,7.1180396,3.2013466,4.958764,9.277315,1.852293,12.383786
1962-01-15,9.1,8.188195,3.0967784,6.09945,10.27694,3.094448,13.281942
1962-01-16,9.8,7.897784,3.2274516,5.7209015,10.074667,2.589099,13.20647
1962-01-17,9.6,7.9430785,2.9919355,5.925049,9.961108,3.0217829,12.864374
1962-01-18,12.0,8.621032,2.8039443,6.7298,10.512263,4.008954,13.233109
1962-01-19,10.7,8.46357,2.717423,6.630696,10.296444,3.9938068,12.933332
1962-01-20,11.1,9.648912,2.876264,7.708902,11.588923,4.917879,14.379946
1962-01-22,12.7,8.811627,2.610558,7.0508327,10.572422,4.5176415,13.105614
1962-01-23,10.2,9.163073,2.7530098,7.3061957,11.019949,4.6347747,13.69137
1962-01-24,11.3,9.80288,2.78316,7.9256673,11.680093,5.2249894,14.380772
1962-01-25,7.0,9.118854,2.7178092,7.285719,10.951988,4.648455,13.589252
1962-01-27,2.2,9.172934,2.6800306,7.3652806,10.980587,4.7646756,13.581192
1962-01-29,8.4,7.478903,2.6437573,5.695716,9.26209,3.130309,11.827497
1962-01-30,6.8,4.3391466,3.2682488,2.1347463,6.5435467,-1.036644,9.714937
1962-01-31,8.3,8.114242,2.9211042,6.1439867,10.0844965,3.309453,12.91903
1962-02-01,10.1,6.1081805,2.7790024,4.233772,7.9825892,1.5371284,10.679233
1962-02-02,10.6,6.9970856,2.6377645,5.2179403,8.776231,2.658349,11.335822
1962-02-03,9.8,8.757591,2.8483796,6.8363886,10.678794,4.072424,13.442759
1962-02-04,11.0,8.899206,2.8000505,7.010601,10.787811,4.293533,13.504879
1962-02-05,9.0,8.630914,2.8137562,6.733064,10.528764,4.0026965,13.2591305
1962-02-06,8.0,8.767078,2.667594,6.9678135,10.566343,4.3792768,13.154881
1962-02-08,11.8,8.261701,2.5034964,6.573118,9.950283,4.1438155,12.379585
1962-02-09,9.9,8.040153,2.6758301,6.2353325,9.844973,3.638804,12.441502
1962-02-10,11.7,9.926047,2.8594105,7.997404,11.854691,5.222736,14.629358
1962-02-11,6.7,9.126761,2.7002175,7.3054924,10.94803,4.685299,13.568224
1962-02-12,4.5,9.762652,2.8530104,7.838326,11.686978,5.069868,14.455437
1962-02-13,9.7,7.149449,2.7214015,5.3138914,8.985006,2.673142,11.625755
1962-02-14,11.8,5.912451,2.916005,3.9456353,7.8792663,1.1160498,10.708852
1962-02-15,8.8,8.3874855,2.8022096,6.497424,10.277547,3.7782612,12.99671
1962-02-16,10.0,10.305511,3.0765986,8.230377,12.380646,5.244957,15.366066
1962-02-17,10.2,8.341046,2.6676097,6.541771,10.140322,3.953219,12.728874
1962-02-18,8.8,9.245954,2.8065522,7.352963,11.138945,4.629586,13.862321
1962-02-19,5.7,8.8991995,2.7431085,7.0490007,10.749398,4.3871875,13.411211
1962-02-20,4.3,8.445898,2.6469855,6.6605334,10.231262,4.0919943,12.799802
1962-02-21,2.7,7.0073333,2.5751457,5.270424,8.744243,2.7715955,11.243071
1962-02-22,6.1,6.236093,2.747162,4.3831606,8.0890255,1.7174134,10.754772
1962-02-23,2.7,4.6886163,3.0805223,2.6108356,6.766397,-0.37839174,9.755625
1962-02-24,1.5,6.695086,2.8874297,4.7475443,8.642628,1.9456868,11.444485
1962-02-26,2.3,4.4076786,2.9266064,2.4337125,6.3816447,-0.40616035,9.221518
1962-02-27,2.3,3.6101391,3.094472,1.5229495,5.6973286,-1.4798143,8.700092
1962-02-28,6.1,4.3000503,3.0880005,2.2172256,6.382875,-0.7792587,9.379359
1962-03-01,2.7,4.3032894,3.0172477,2.2681868,6.3383923,-0.65964127,9.26622
1962-03-02,3.3,6.8321486,2.9638624,4.8330536,8.8312435,1.9570289,11.707268
1962-03-03,4.7,4.3283696,2.9836726,2.315913,6.340826,-0.5793352,9.236074
1962-03-04,5.0,4.923822,2.9264195,2.9499822,6.8976617,0.11029053,9.737353
1962-03-05,5.7,5.9435296,2.8856924,3.9971597,7.8898993,1.1969881,10.690071
1962-03-06,7.1,6.0937676,2.8900735,4.1444426,8.043093,1.3400197,10.847515
1962-03-07,12.6,7.0184526,2.8940613,5.0664377,8.970468,2.2581453,11.77876
1962-03-08,9.4,7.921526,2.898565,5.9664736,9.876578,3.153811,12.689241
1962-03-09,6.7,10.88042,3.0654578,8.812799,12.94804,5.8381906,15.922649
1962-03-11,6.2,9.236317,2.7718122,7.366758,11.105876,4.6770916,13.795542
1962-03-12,6.0,8.155785,2.5868819,6.4109592,9.90061,3.9007425,12.410827
1962-03-13,5.6,7.464336,2.6698005,5.663583,9.265089,3.072905,11.855766
1962-03-14,8.1,7.6675453,2.8759518,5.7277455,9.607346,2.9370255,12.398066
1962-03-15,6.2,7.3517604,2.826284,5.445461,9.2580595,2.7029371,12.000584
1962-03-16,4.6,9.092158,2.8384974,7.177621,11.006696,4.423246,13.76107
1962-03-17,7.6,8.13292,2.811351,6.236693,10.029148,3.5086594,12.757181
1962-03-18,6.7,6.907212,3.1180828,4.804097,9.010326,1.7784224,12.036001
1962-03-19,5.5,9.017054,3.0952876,6.9293137,11.104794,3.9257588,14.108349
1962-03-20,7.2,8.554351,2.9316533,6.5769806,10.531721,3.7322106,13.376492
1962-03-21,6.7,7.7790956,2.9772604,5.770964,9.787228,2.8819385,12.676252
1962-03-22,6.1,9.061128,2.857236,7.133951,10.988304,4.361393,13.760862
1962-03-23,7.1,8.349853,2.8541486,6.4247584,10.274946,3.6551957,13.04451
1962-03-24,12.6,8.277837,2.7404761,6.429414,10.12626,3.770155,12.785519
1962-03-25,12.2,9.014715,2.724376,7.1771517,10.852279,4.5335155,13.495914
1962-03-26,8.9,12.155783,3.2141564,9.987867,14.323698,6.868966,17.4426
1962-03-27,14.7,11.838585,3.1977844,9.681712,13.995458,6.5786977,17.098473
1962-03-28,10.9,10.212693,2.8857362,8.266294,12.159093,5.4660797,14.959307
1962-03-29,9.8,12.825,3.1796708,10.680345,14.969655,7.594907,18.055092
1962-03-30,10.1,11.093958,2.9551258,9.100756,13.08716,6.2332087,15.954707
1962-03-31,10.6,10.50984,2.9241116,8.537557,12.482123,5.7001047,15.319575
1962-04-01,12.3,10.482657,2.759177,8.621621,12.343694,5.9442153,15.021099
1962-04-02,9.4,10.634729,2.6833968,8.824806,12.444653,6.2209344,15.048525
1962-04-03,9.8,11.452047,2.7746878,9.580549,13.323545,6.888092,16.016003
1962-04-04,11.0,9.838195,2.5379903,8.126347,11.550043,5.6635723,14.012817
1962-04-05,11.6,10.561562,2.5130577,8.866529,12.256594,6.4279494,14.695173
1962-04-06,8.6,11.697279,2.8204188,9.794935,13.599623,7.058103,16.336454
1962-04-07,11.4,11.43862,2.7759452,9.566273,13.3109665,6.8725963,16.004642
1962-04-08,11.1,10.386746,2.5238903,8.684408,12.089085,6.2353163,14.538177
1962-04-09,12.8,11.676133,2.5713642,9.941774,13.410492,7.4466157,15.905651
1962-04-10,13.4,11.618457,2.7783766,9.744471,13.492443,7.0484343,16.18848
1962-04-11,11.1,12.698311,2.9134731,10.733203,14.663419,7.906074,17.490547
1962-04-12,9.6,12.930975,2.939181,10.948527,14.913423,8.096453,17.765497
1962-04-13,7.2,11.855293,2.7962162,9.9692745,13.741312,7.255927,16.454659
1962-04-14,7.7,10.929257,2.715712,9.097538,12.760977,6.4623084,15.396206
1962-04-15,11.3,9.583268,2.6393394,7.8030605,11.363476,5.241941,13.924595
1962-04-16,8.9,10.345112,2.6684675,8.545258,12.144966,5.9558735,14.73435
1962-04-17,12.9,12.455183,2.8299773,10.546392,14.363974,7.800285,17.11008
1962-04-18,11.5,11.404891,2.8252566,9.499285,13.310497,6.7577577,16.052025
1962-04-19,13.1,13.309801,2.8575523,11.382411,15.237191,8.609547,18.010056
1962-04-20,17.6,12.532546,2.7605202,10.670604,14.394488,7.9918942,17.073198
1962-04-21,16.9,13.389173,2.9448318,11.402914,15.375431,8.545355,18.23299
1962-04-22,16.5,15.665,3.4179626,13.359619,17.97038,10.042952,21.287048
1962-04-23,19.6,15.087951,3.4214063,12.780247,17.395655,9.460238,20.715664
1962-04-24,20.7,14.839117,3.4115496,12.538062,17.140173,9.227617,20.450617
1962-04-25,10.5,16.301588,3.6838615,13.816861,18.786314,10.242175,22.361
1962-04-26,11.3,17.34879,3.8858435,14.727827,19.969751,10.957146,23.740433
1962-04-27,12.7,12.860635,3.0356781,10.813101,14.908169,7.8673887,17.853882
1962-04-28,9.6,12.940172,2.8447545,11.021415,14.85893,8.260967,17.619377
1962-04-29,12.7,14.379487,3.1199443,12.275117,16.483858,9.247635,19.51134
1962-04-30,15.1,12.542139,2.816545,10.642408,14.44187,7.9093347,17.174944
1962-05-01,17.4,14.214899,3.1208093,12.109945,16.319853,9.081625,19.348173
1962-05-02,18.4,15.6497555,3.425315,13.339416,17.960094,10.015614,21.283897
1962-05-03,15.1,16.685274,3.761296,14.148318,19.222229,10.498493,22.872055
1962-05-04,18.8,17.035515,3.799922,14.4725065,19.598522,10.7852,23.28583
1962-05-05,17.6,15.403948,3.3933034,13.1152,17.692696,9.82246,20.985435
1962-05-06,18.5,17.578873,3.8386312,14.989756,20.16799,11.264887,23.892859
1962-05-07,16.5,17.024231,3.672003,14.5475025,19.50096,10.9843235,23.064138
1962-05-08,15.9,17.76781,3.6311557,15.318634,20.216988,11.795092,23.74053
1962-05-09,15.8,17.28856,3.4821067,14.939916,19.637207,11.561005,23.016117
1962-05-10,11.7,16.1478,3.104927,14.053559,18.242043,11.040649,21.254951
1962-05-11,12.0,16.09836,3.1565413,13.969305,18.227415,10.906311,21.29041
1962-05-12,15.6,14.126081,2.7451386,12.274513,15.97765,9.61073,18.641434
1962-05-13,15.4,14.444712,2.8358524,12.531959,16.357466,9.780149,19.109274
1962-05-14,15.7,16.478632,3.2725797,14.271311,18.685953,11.095717,21.861546
1962-05-15,14.4,16.313269,3.3837533,14.030962,18.595575,10.74749,21.879047
1962-05-16,13.9,16.416315,3.3733113,14.141051,18.691578,10.867712,21.964918
1962-05-17,11.7,15.727878,3.1263795,13.619167,17.836588,10.585442,20.870314
1962-05-18,14.4,15.706508,3.0690792,13.636445,17.77657,10.658321,20.754694
1962-05-19,15.0,14.785715,2.8560495,12.859339,16.712091,10.087932,19.483498
1962-05-20,14.9,15.967212,3.0134244,13.934688,17.999735,11.01057,20.923855
1962-05-21,16.1,16.070318,2.979411,14.060736,18.0799,11.169623,20.971012
1962-05-22,14.4,16.346937,3.0931423,14.260645,18.43323,11.259171,21.434704
1962-05-23,11.8,16.33679,3.157422,14.207142,18.466438,11.143293,21.530287
1962-05-24,8.9,15.420414,2.9707942,13.416644,17.424185,10.533893,20.306934
1962-05-25,11.6,14.414584,2.6841302,12.604166,16.225002,9.999582,18.829586
1962-05-26,15.4,13.431932,2.5159504,11.73495,15.128915,9.293562,17.570303
1962-05-27,13.3,14.74326,2.784932,12.864853,16.621668,10.162455,19.324066
1962-05-28,16.4,16.935646,3.1906998,14.783552,19.08774,11.687412,22.18388
1962-05-29,13.3,15.847552,3.043908,13.794468,17.900637,10.840769,20.854336
1962-05-30,13.8,16.786257,3.1320307,14.673735,18.898779,11.634525,21.937988
1962-05-31,16.3,15.581408,3.1165524,13.479325,17.68349,10.455135,20.70768
1962-06-01,16.8,15.845282,3.0576274,13.782944,17.90762,10.815932,20.87463
1962-06-02,17.2,17.372858,3.2915423,15.152746,19.59297,11.958754,22.786963
1962-06-03,18.8,18.038874,3.376835,15.761233,20.316515,12.484474,23.593273
1962-06-04,20.4,18.185402,3.5227902,15.809317,20.561487,12.390928,23.979876
1962-06-05,22.2,19.156593,3.6860714,16.670376,21.64281,13.093546,25.21964
1962-06-06,23.4,20.01249,4.077552,17.262222,22.762756,13.305513,26.719465
1962-06-07,25.0,20.819603,4.185704,17.996387,23.642818,13.934732,27.704473
1962-06-08,16.9,21.444382,4.2777414,18.55909,24.329674,14.408123,28.48064
1962-06-09,16.0,22.351955,4.6201334,19.235723,25.468187,14.752512,29.951399
1962-06-10,18.3,19.071117,3.5809276,16.655819,21.486416,13.181016,24.96122
1962-06-11,20.7,18.496815,3.2621017,16.29656,20.69707,13.131135,23.862495
1962-06-12,22.3,19.699804,3.5731163,17.289774,22.109835,13.822552,25.577057
1962-06-13,22.8,20.605568,3.88153,17.987516,23.22362,14.22102,26.990116
1962-06-14,21.2,21.521832,3.943738,18.86182,24.181843,15.03496,28.008703
1962-06-15,23.4,21.972244,4.073397,19.22478,24.71971,15.272102,28.672386
1962-06-16,21.0,21.564941,3.9127429,18.925837,24.204046,15.129052,28.000832
1962-06-17,18.5,22.534302,4.201644,19.700336,25.368267,15.623213,29.44539
1962-06-18,17.6,21.825424,3.8287065,19.243,24.407848,15.527762,28.123085
1962-06-19,22.8,20.73162,3.6421642,18.275019,23.188223,14.740793,26.722448
1962-06-20,21.1,20.491716,3.429805,18.178349,22.805084,14.850189,26.133244
1962-06-21,20.9,22.743597,4.0746365,19.995296,25.491898,16.041416,29.445778
1962-06-22,19.9,22.253502,3.8903704,19.629486,24.877518,15.854412,28.652592
1962-06-23,20.7,21.72835,3.6726913,19.251158,24.205542,15.68731,27.76939
1962-06-24,17.8,21.24729,3.5177574,18.8746,23.61998,15.461094,27.033485
1962-06-25,18.9,21.816978,3.8069673,19.249218,24.384739,15.555075,28.078882
1962-06-26,21.1,20.300644,3.4752707,17.95661,22.644678,14.584332,26.016956
1962-06-27,18.5,20.695942,3.564627,18.291637,23.100246,14.832653,26.55923
1962-06-28,20.7,22.419207,3.8495522,19.822723,25.01569,16.087257,28.751156
1962-06-29,22.0,20.350676,3.370322,18.077429,22.623922,14.80699,25.894361
1962-06-30,23.8,21.686504,3.7611177,19.14967,24.22334,15.500016,27.872993
1962-07-01,17.2,22.561424,3.8094583,19.991983,25.130865,16.295424,28.827425
1962-07-02,16.6,22.720764,4.040086,19.995768,25.44576,16.075415,29.366114
1962-07-03,16.1,20.03269,3.3234036,17.791088,22.274292,14.566177,25.499203
1962-07-04,20.1,20.016201,3.2455661,17.8271,22.205301,14.67772,25.354683
1962-07-05,20.7,19.208006,3.055145,17.147343,21.26867,14.182739,24.233273
1962-07-06,23.1,21.341805,3.6268122,18.895557,23.788052,15.376229,27.30738
1962-07-07,23.0,21.37413,3.7010865,18.877785,23.870476,15.286385,27.461876
1962-07-08,20.5,23.276262,4.04828,20.545738,26.006786,16.617435,29.93509
1962-07-09,19.9,22.825771,4.0530434,20.092035,25.559507,16.159107,29.492435
1962-07-10,21.7,21.450293,3.705077,18.951256,23.94933,15.355984,27.544601
1962-07-11,22.7,21.587175,3.590045,19.165728,24.008623,15.682077,27.492273
1962-07-12,21.1,22.017336,3.530605,19.635979,24.398693,16.210007,27.824665
1962-07-13,14.7,22.941425,3.7940977,20.382345,25.500505,16.700691,29.18216
1962-07-14,19.6,21.960566,3.5727248,19.5508,24.37033,16.083956,27.837175
1962-07-15,19.4,18.895748,2.8641477,16.96391,20.827587,14.184645,23.606852
1962-07-16,20.5,20.439583,3.2717347,18.232832,22.646334,15.058058,25.821108
1962-07-17,20.4,20.323872,3.263346,18.122778,22.524965,14.956145,25.691597
1962-07-18,23.1,21.06554,3.3382196,18.813946,23.317135,15.574657,26.556423
1962-07-19,20.7,20.96819,3.377839,18.68987,23.246508,15.412138,26.52424
1962-07-20,20.2,22.327751,3.5784075,19.914152,24.74135,16.441795,28.213707
1962-07-21,22.8,21.852833,3.4575968,19.52072,24.184946,16.165592,27.540073
1962-07-22,22.4,21.93041,3.4724689,19.588266,24.272554,16.218708,27.642113
1962-07-23,24.4,23.153166,3.6471763,20.693184,25.613148,17.154095,29.152237
1962-07-24,14.2,22.773848,3.6989326,20.278955,25.26874,16.689644,28.858051
1962-07-25,18.1,24.55401,3.935525,21.89954,27.20848,18.080648,31.027372
1962-07-26,18.0,19.758217,3.0152664,17.724451,21.791983,14.798545,24.717888
1962-07-27,20.3,20.808191,3.1858795,18.659348,22.957035,15.567886,26.048496
1962-07-28,17.1,20.123299,3.2132156,17.956018,22.290579,14.83803,25.408567
1962-07-29,20.5,21.072609,3.2238433,18.898159,23.247059,15.769859,26.375359
1962-07-30,22.2,19.912134,2.9991915,17.88921,21.935059,14.978903,24.845366
1962-07-31,21.6,21.252752,3.2314656,19.073162,23.432343,15.937465,26.568039
1962-08-01,18.3,21.580576,3.4865913,19.228907,23.932245,15.845644,27.315508
1962-08-02,20.5,21.826004,3.4074323,19.527725,24.124283,16.221277,27.43073
1962-08-03,20.4,20.768476,3.237431,18.584862,22.952091,15.443377,26.093576
1962-08-04,16.1,21.558182,3.2857194,19.341997,23.774366,16.153654,26.96271
1962-08-05,16.9,21.922749,3.4851627,19.572042,24.273455,16.190166,27.65533
1962-08-06,18.6,19.82107,3.076518,17.74599,21.896149,14.760648,24.881493
1962-08-07,18.2,19.508831,3.5620613,17.106256,21.911406,13.649761,25.3679
1962-08-08,21.2,19.7891,3.5441432,17.398613,22.179588,13.959504,25.618698
1962-08-09,19.2,20.286991,3.7459269,17.760403,22.81358,14.12549,26.448492
1962-08-10,19.9,20.509058,3.087137,18.426815,22.591301,15.4311695,25.586946
1962-08-11,17.7,20.288776,3.1188402,18.18515,22.392403,15.158741,25.418812
1962-08-12,16.5,20.557503,3.1891549,18.40645,22.708555,15.31181,25.803196
1962-08-13,19.8,18.523308,3.1974506,16.366661,20.679955,13.263969,23.782646
1962-08-14,17.9,19.814735,2.95767,17.819817,21.809654,14.949801,24.679668
1962-08-15,19.8,20.29629,3.0203636,18.259085,22.333494,15.328234,25.264345
1962-08-16,21.2,19.604609,2.9308348,17.62779,21.581427,14.783814,24.425404
1962-08-17,21.7,20.558498,3.0140073,18.525581,22.591415,15.600898,25.516098
1962-08-18,21.0,21.10551,3.2501996,18.913284,23.297737,15.759409,26.451612
1962-08-19,18.4,20.986963,3.2820282,18.77327,23.200657,15.588507,26.38542
1962-08-20,20.3,23.167547,4.3611493,20.225996,26.109098,15.994095,30.341
1962-08-21,17.8,19.477497,2.8491476,17.555777,21.399218,14.791067,24.163927
1962-08-22,18.9,21.038618,3.234018,18.857306,23.21993,15.719131,26.358105
1962-08-23,18.8,20.08012,3.0180626,18.044468,22.115772,15.115849,25.044392
1962-08-24,18.4,20.052347,3.0230272,18.013346,22.091349,15.07991,25.024784
1962-08-25,19.6,20.025215,2.9753566,18.018368,22.032063,15.131189,24.91924
1962-08-26,16.8,20.043503,3.0101347,18.013199,22.073807,15.092272,24.994734
1962-08-27,21.1,20.051773,3.0067992,18.023718,22.079828,15.106029,24.997517
1962-08-28,21.3,19.229668,2.8468528,17.309494,21.149841,14.547012,23.912323
1962-08-29,19.5,20.973248,3.2683837,18.768757,23.177738,15.597235,26.34926
1962-08-30,20.0,21.05672,3.2568035,18.86004,23.2534,15.699756,26.413685
1962-08-31,23.4,20.308743,3.187194,18.159012,22.458473,15.066275,25.55121
1962-09-01,20.2,20.666914,3.2110639,18.501083,22.832745,15.385184,25.948643
1962-09-02,19.2,21.922304,3.606582,19.489702,24.354906,15.9900055,27.854603
1962-09-03,19.2,20.565065,3.348369,18.306625,22.823505,15.057489,26.072641
1962-09-04,19.7,20.081562,3.0972185,17.99252,22.170605,14.987091,25.176033
1962-09-05,16.9,19.209623,2.8303888,17.300554,21.118692,14.554049,23.865198
1962-09-06,16.4,19.513363,2.825344,17.607697,21.41903,14.866085,24.16064
1962-09-07,19.9,17.964985,2.744671,16.113733,19.816236,13.450403,22.479567
1962-09-08,17.3,18.286943,2.736339,16.44131,20.132576,13.786066,22.78782
1962-09-09,17.4,19.4986,3.0129027,17.466429,21.530771,14.542816,24.454384
1962-09-10,19.4,18.115786,2.7799149,16.24076,19.99081,13.543232,22.68834
1962-09-11,17.2,17.518528,2.6954887,15.700449,19.336607,13.084844,21.952213
1962-09-12,16.4,18.20208,2.6333401,16.425919,19.978241,13.870621,22.533539
1962-09-13,19.3,18.26388,2.8280647,16.356379,20.171381,13.612127,22.915632
1962-09-14,15.5,18.033823,2.6960306,16.215378,19.852268,13.599247,22.4684
1962-09-15,13.4,19.189388,3.0959718,17.101187,21.27759,14.096968,24.281809
1962-09-16,13.9,16.180515,2.425195,14.544746,17.816284,12.191424,20.169605
1962-09-17,13.6,15.221908,2.319864,13.657183,16.786633,11.406071,19.037745
1962-09-18,14.9,16.158598,2.451733,14.504929,17.812267,12.125856,20.19134
1962-09-19,12.3,15.675865,2.5044625,13.986631,17.365099,11.556391,19.79534
1962-09-20,15.1,16.239286,2.6069028,14.480957,17.997616,11.951313,20.52726
1962-09-21,15.6,14.822877,2.4044697,13.201087,16.444668,10.867876,18.777878
1962-09-22,16.1,15.994955,2.6485028,14.208567,17.781343,11.638556,20.351355
1962-09-23,18.9,16.101667,2.7497118,14.247015,17.95632,11.5787945,20.62454
1962-09-24,15.7,16.377283,2.7712235,14.5081215,18.246445,11.819026,20.93554
1962-09-25,15.5,17.766972,3.1415818,15.648006,19.885937,12.599529,22.934414
1962-09-26,15.5,15.994615,2.7096572,14.166979,17.82225,11.537625,20.451603
1962-09-27,15.7,16.035877,2.6325638,14.26024,17.811514,11.705695,20.366058
1962-09-28,16.0,16.26629,2.6146135,14.502761,18.029821,11.965634,20.566948
1962-09-29,16.8,16.0037,2.6766095,14.198355,17.809046,11.601069,20.40633
1962-09-30,18.6,15.371068,2.525518,13.667632,17.074505,11.216961,19.525175
1962-10-01,16.1,15.888676,2.9189491,13.919874,17.857477,11.087432,20.689919
1962-10-02,16.1,16.42652,2.7024617,14.603737,18.249302,11.981365,20.871674
1962-10-03,19.7,16.036617,2.6228724,14.267517,17.805717,11.722376,20.350859
1962-10-04,17.3,16.174297,2.7795238,14.299537,18.049057,11.602387,20.746208
1962-10-05,18.4,16.967186,3.1099021,14.869589,19.064783,11.851852,22.08252
1962-10-06,19.2,16.203646,2.9244,14.231168,18.176123,11.3934355,21.013855
1962-10-07,16.3,17.157722,2.9879117,15.142406,19.173038,12.243046,22.0724
1962-10-08,18.9,17.472364,3.0686667,15.40258,19.542149,12.424857,22.51987
1962-10-09,12.4,16.268335,2.898934,14.313034,18.223637,11.500013,21.036657
1962-10-10,13.8,16.923693,3.0498571,14.866595,18.98079,11.907124,21.940262
1962-10-11,11.8,14.471058,2.5961154,12.720005,16.22211,10.200829,18.741287
1962-10-12,15.3,15.70126,2.9806697,13.690828,17.71169,10.798494,20.604025
1962-10-13,14.8,13.959413,2.6377008,12.18031,15.738515,9.620781,18.298044
1962-10-14,14.4,15.371508,2.741344,13.522499,17.220516,10.862398,19.880617
1962-10-15,17.3,14.79912,2.615953,13.034687,16.563553,10.49626,19.10198
1962-10-16,19.0,14.180327,2.636545,12.402005,15.95865,9.843597,18.517057
1962-10-17,15.0,15.534341,2.9604862,13.537523,17.531158,10.664774,20.403908
1962-10-18,14.2,16.376417,3.1695104,14.238615,18.51422,11.163036,21.589798
1962-10-19,15.2,14.492339,2.8657591,12.559414,16.425264,9.778585,19.206093
1962-10-20,14.3,14.361843,2.8015697,12.472213,16.251472,9.753672,18.970015
1962-10-21,11.9,14.4530945,2.7793162,12.578474,16.327715,9.881527,19.024662
1962-10-22,14.7,13.913077,2.7204456,12.078165,15.74799,9.438343,18.387812
1962-10-23,15.7,12.997869,2.588786,11.251759,14.7439785,8.739695,17.256042
1962-10-24,9.4,14.035469,2.7969518,12.148953,15.921985,9.434893,18.636045
1962-10-26,10.2,13.9366665,2.7562659,12.077594,15.795739,9.403013,18.47032
1962-10-27,12.8,11.470606,2.4775095,9.799551,13.141661,7.3954654,15.545746
1962-10-28,12.2,11.623388,2.682702,9.813933,13.432843,7.2107363,16.036041
1962-10-29,10.0,12.371488,2.6842475,10.56099,14.181985,7.9562936,16.786682
1962-10-30,10.8,11.274191,2.6090488,9.514414,13.033968,6.9826875,15.565695
1962-10-31,12.9,10.726498,2.4484012,9.075076,12.377919,6.699236,14.753759
1962-11-01,12.2,11.273332,2.5984666,9.520693,13.02597,6.9992347,15.547428
1962-11-02,13.0,11.784008,2.6620395,9.98849,13.579526,7.4053426,16.162674
1962-11-03,12.8,11.440085,2.4062243,9.817112,13.063059,7.4821987,15.397972
1962-11-04,11.2,11.492324,2.670749,9.690931,13.293716,7.099333,15.885315
1962-11-05,12.0,11.307033,2.6350374,9.529727,13.084338,6.9727817,15.641283
1962-11-06,11.1,10.874376,2.5751576,9.137459,12.611294,6.638619,15.110134
1962-11-07,10.7,11.493174,2.6624236,9.697396,13.288951,7.1138763,15.872471
1962-11-08,10.1,10.398179,2.6161127,8.633638,12.16272,6.0950565,14.701302
1962-11-09,7.7,10.3887,2.6848462,8.577799,12.1996,5.972521,14.804878
1962-11-11,7.2,10.717862,2.6662579,8.919498,12.516226,6.332258,15.103466
1962-11-12,8.5,9.064057,2.6879842,7.2510395,10.877075,4.642717,13.485397
1962-11-13,6.9,8.528723,2.9759254,6.5214915,10.5359535,3.633761,13.423685
1962-11-14,6.9,8.843684,2.7596612,6.982321,10.705048,4.3044457,13.382923
1962-11-15,5.7,7.844358,2.77869,5.97016,9.718555,3.2738194,12.414896
1962-11-16,4.4,8.089215,2.8071766,6.1958036,9.982627,3.4718208,12.70661
1962-11-17,3.1,7.118233,2.8730416,5.180396,9.05607,2.3925004,11.843966
1962-11-18,2.8,6.32169,2.7237923,4.48452,8.15886,1.8414507,10.801929
1962-11-19,2.5,5.170886,2.8689198,3.2358289,7.105943,0.4519329,9.889839
1962-11-20,4.8,4.8366766,3.049949,2.7795174,6.893836,-0.18004274,9.853395
1962-11-21,11.1,4.682869,3.1341724,2.5689018,6.796836,-0.47238588,9.838123
1962-11-22,12.1,5.892855,3.0056865,3.8655505,7.92016,0.94894075,10.836769
1962-11-23,8.9,8.979545,3.0071604,6.951246,11.007843,4.033206,13.925883
1962-11-24,6.7,9.35999,2.9155333,7.3934927,11.326488,4.564365,14.155615
1962-11-25,5.6,8.533178,2.8359869,6.620334,10.446022,3.8683953,13.197962
1962-11-26,6.9,7.5869737,2.8552935,5.6611075,9.51284,2.8904338,12.283514
1962-11-27,7.2,6.5560937,3.0595648,4.492449,8.619739,1.5235577,11.58863
1962-11-28,8.0,7.3662324,3.079195,5.2893467,9.443118,2.3014073,12.431057
1962-11-29,2.8,7.5665784,2.834811,5.6545277,9.478629,2.9037294,12.229427
1962-12-01,-2.2,8.15041,2.947835,6.162125,10.138694,3.301653,12.9991665
1962-12-02,-1.6,5.3968596,3.4689114,3.0571146,7.7366047,-0.3089919,11.102711
1962-12-03,-1.1,3.295994,3.9016225,0.6643896,5.9275985,-3.1216037,9.713592
1962-12-04,0.8,3.1836534,3.790982,0.6266749,5.740632,-3.0519571,9.419264
1962-12-05,10.2,3.4632435,3.782534,0.9119632,6.0145235,-2.758471,9.6849575
1962-12-06,11.2,4.0121303,3.7273574,1.498066,6.5261946,-2.1188269,10.143087
1962-12-07,7.8,8.930136,3.5796473,6.5157003,11.344571,3.04214,14.818131
1962-12-08,9.1,9.572393,3.4086063,7.2733235,11.871464,3.965735,15.179052
1962-12-09,10.2,7.9997096,3.0563786,5.9382133,10.061206,2.9724145,13.027004
1962-12-10,5.2,9.084807,3.0624843,7.019193,11.150421,4.047469,14.122146
1962-12-12,12.8,8.869243,3.1058433,6.7743835,10.964102,3.7605853,13.9779
1962-12-13,13.1,6.371127,3.1940858,4.216749,8.525505,1.1173234,11.624931
1962-12-14,7.7,10.702846,3.2349129,8.52093,12.884761,5.3818874,16.023804
1962-12-15,6.2,10.220035,3.1359835,8.104846,12.335223,5.061801,15.378268
